RTENO,RTENAME,Av_HMindex
51113,EMBRY,0.20740966498851776
51119,NECAISE,0.2568906247615814
51229,LATIMER,0.28705039620399475
51900,SANDY CREEK,0.07211510837078094
51902,OKATIBBEE L.,0.3562692105770111
51903,DELTA N.F.,0.1042478010058403
51904,TIPPO,0.43660256266593933
51905,TALLAHATCHIE,0.28440067172050476
51906,GRENADA LAKE,0.18408413231372833
52001,DEVENTER,0.5631052255630493
52002,PULASKI,0.30213963985443115
52003,PEACE VALLEY,0.24631139636039734
52004,SWEDEN,0.22177569568157196
52005,CASSVILLE,0.34437787532806396
52006,PINEVILLE,0.3738640248775482
52007,CP GIRARDEAU,0.6097229719161987
52008,CASCADE,0.18446964025497437
52010,AKERS,0.1846766173839569
52011,WESCO,0.13551822304725647
52012,CLEMENTINE,0.3767710328102112
52013,HANDLEY,0.35580480098724365
52014,GRAYDON,0.330745130777359
52015,FILLEY,0.22013241052627563
52016,REEDS,0.3774751126766205
52018,HAYDEN,0.2711019515991211
52019,DANVILLE,0.4516957104206085
52020,SYRACUSE,0.3531271815299988
52021,CENTERTOWN,0.35613498091697693
52023,OHIO,0.2780461013317108
52024,SNI MILLS,0.4357539415359497
52025,RENSSELAER,0.5564540028572083
52027,MADISON,0.40160125494003296
52028,HUNTSVILLE,0.2888411581516266
52029,ROCKINGHAM,0.40787070989608765
52030,STET,0.5637256503105164
52032,FRAZIER,0.47897642850875854
52033,KAHOKA,0.43917250633239746
52034,STICKLERVILL,0.28150248527526855
52035,TRENTON,0.30854517221450806
52036,BOLCKOW,0.5397152900695801
52052,WILLIAMSVILL,0.17413154244422913
52053,BENNETT,0.11817716807126999
52054,HILDA,0.10519132018089294
52055,CRANE,0.31658801436424255
52056,WHITEWATER,0.3763068914413452
52057,BARKS,0.26716089248657227
52058,CENTERVILLE,0.1288418024778366
52059,MARSHFIELD,0.3115983307361603
52061,BLAND,0.3324892818927765
52062,OSAGE BEACH,0.317229688167572
52066,LACLEDE,0.41745710372924805
52067,KEARNEY,0.45735394954681396
52068,KIRKSVILLE,0.3011179566383362
52070,MCFALL,0.25740933418273926
52071,NEW POINT,0.4579501152038574
52109,GRANITEVILLE,0.1815350353717804
52122,SEDALIA,0.46447694301605225
52124,KINGSVILLE,0.4323059618473053
52126,FRANKFORD,0.40878525376319885
52130,NORBORNE,0.539046049118042
52131,CAMERON,0.4883740246295929
52137,WATSON,0.48575499653816223
52217,UNION,0.38423001766204834
53001,LIBBY DAM,0.03447267785668373
53002,KALISPELL,0.4236193299293518
53003,ST MARY,0.16777373850345612
53004,HAY LAKE,0.3664999008178711
53005,SUNBURST,0.3626370429992676
53006,VIRGELLE,0.25927969813346863
53007,CLEVELAND,0.09965819865465164
53008,HARLEM,0.29850319027900696
53009,MALTA,0.1311473846435547
53010,GLASGOW,0.4108993113040924
53011,OSWEGO,0.3039272129535675
53012,REDSTONE,0.2460309863090515
53013,ST REGIS,0.07524895668029785
53014,POLSON,0.1466037929058075
53015,ARLEE,0.052321817725896835
53016,AUGUSTA,0.14140039682388306
53017,GREAT FALLS,0.4175422191619873
53018,HIGHWOOD,0.19789525866508484
53019,LEROY,0.10068106651306152
53020,ROY,0.12992390990257263
53021,BRUSETT,0.13106229901313782
53022,JORDAN,0.10584903508424759
53023,CIRCLE,0.19666728377342224
53024,SAVAGE,0.09222535043954849
53025,WOODMAN,0.06588426977396011
53026,CLINTON,0.0785626471042633
53027,ELLISTON,0.16853325068950653
53028,BOULDER,0.13550430536270142
53029,TWO DOT,0.09987712651491165
53030,SHAWMUT,0.11293039470911026
53031,FLATWILLOW,0.1222400888800621
53032,INGOMAR,0.07066253572702408
53033,FORSYTH,0.18313097953796387
53034,LOCATE,0.12728098034858704
53035,WEBSTER,0.2203793227672577
53036,SULA,0.09867071360349655
53038,WILLOW CREEK,0.21597640216350555
53039,CHESTNUT,0.26952579617500305
53040,REED POINT,0.19353944063186646
53041,LAUREL,0.3532891571521759
53042,ST XAVIER,0.3618836998939514
53043,BRANDENBERG,0.09136756509542465
53044,POWDERVILLE,0.09643997997045517
53045,ALBION,0.09375923871994019
53046,BEAVERHEAD,0.08524385094642639
53047,RED ROCK,0.06673794984817505
53063,THOMPSON RIV,0.043564796447753906
53064,NINEMILE,0.0952569991350174
53074,PABLO RES.,0.36795106530189514
53075,FISH CREEK,0.028730828315019608
53076,SKALKAHO,0.07605674862861633
53086,PAINTED ROCK,0.0874214917421341
53087,WISE RIVER,0.1176108717918396
53097,LIMA,0.1121649518609047
53101,NOXON,0.03754257410764694
53137,GLEN,0.1759629249572754
53800,INSIDE ROAD,0.010836862027645111
53900,LOGAN PASS,0.03102043643593788
53901,VICTOR,0.34835830330848694
53902,THREEMILE WA,0.1494690328836441
53903,CRAMER CREEK,0.06454771012067795
53904,BRADMAN,0.0833682045340538
53905,GREENOUGH,0.07050903886556625
53906,ELEVATION MT,0.05696998909115791
53907,PRYOR MTN.,0.0689702257514
53908,BULL MTN.,0.1608477234840393
54001,JULIAN,0.5665310025215149
54002,JOHNSON,0.383123517036438
54003,LIBERTY,0.3604585528373718
54004,BELVIDERE,0.5891301035881042
54005,SEWARD,0.5989421010017395
54006,KENESAW,0.6544210314750671
54007,KEARNEY,0.5717363953590393
54008,SUMNER,0.4560677707195282
54009,HOLBROOK,0.3349846303462982
54010,BARTLEY,0.3423181474208832
54011,STRATTON,0.37406569719314575
54012,GRETNA,0.6612200140953064
54013,IRVINGTON,0.6106200218200684
54014,SURPRISE,0.6263598799705505
54015,RICHLAND,0.6228863596916199
54017,PETERSBURG,0.5377691388130188
54018,ALMERIA,0.23368574678897858
54020,PAXTON,0.4407999813556671
54021,DALTON,0.34927383065223694
54022,THURSTON,0.49335068464279175
54023,SPARTA,0.40509507060050964
54024,WINSIDE,0.545204758644104
54025,EAGLE CREEK,0.20584478974342346
54026,MIDWAY,0.19416239857673645
54027,SWAN LAKE,0.17294515669345856
54028,JOHNSTOWN,0.5173234939575195
54029,PIESTER LAKE,0.12005828320980072
54030,AGATE,0.127647265791893
54031,KENNEDY,0.12892718613147736
54032,TABLE,0.3980599641799927
54033,KIMBALL,0.2600539028644562
54034,GORDON,0.14581656455993652
54035,BRADY,0.1751282662153244
54036,BENKELMAN,0.29045164585113525
54037,RINGGOLD,0.14308102428913116
54038,ARTHUR,0.1559278815984726
54039,CRESCENT LK,0.137292742729187
54040,MURRAY LAKE,0.3191046118736267
54041,BROWNLEE,0.1343565434217453
54042,MULLEN,0.17030146718025208
54043,BEREA,0.4464843273162842
54044,CRAWFORD,0.17597711086273193
54116,WHEELER CO,0.24450154602527618
54119,BERWYN,0.25332173705101013
55002,PIUTE MDWS,0.051795534789562225
55004,MIDAS,0.05298798158764839
55005,DINNER STA,0.04721852391958237
55006,RANCHOGRANDE,0.053408119827508926
55007,SAND PASS,0.013307621702551842
55009,FISH CREEK,0.011670182459056377
55010,CORTEZ,0.013678448274731636
55011,WALKER CAN,0.061643920838832855
55012,MIZPAH,0.03450153023004532
55015,TOIYABE NF,0.018791329115629196
55016,EUREKA,0.013696402311325073
55017,ILLIPAH,0.025091981515288353
55018,MAJORS PLACE,0.03552556782960892
55019,GARDNERVILLE,0.35317710041999817
55021,BIG SMOKEY V,0.050905488431453705
55022,DOBBIN CREEK,0.0036681038327515125
55023,WILLIS,0.003056296845898032
55024,MINERVA,0.026892706751823425
55025,SILVER PEAK,0.02508433908224106
55027,HIKO,0.09272197633981705
55028,CALIENTE,0.006316435523331165
55029,BEATTY,0.04640621691942215
55031,VAL OF FIRE,0.06760118901729584
55032,JEAN LAKE,0.19227024912834167
55033,NELSON,0.03450280800461769
55037,JARBRIDGE,0.06388361006975174
55043,RUBY VALLEY,0.06428474932909012
55045,NIXON,0.0975855216383934
55101,BALD MTN.,0.017405007034540176
55103,CHIMNEY RES.,0.0520293265581131
55108,OREANA,0.055542852729558945
55114,FALLON,0.27186834812164307
55120,HAWTHORNE,0.023322736844420433
55130,DESERT NWR,0.0024478693958371878
55901,COMINS LAKE,0.0316854752600193
55902,HUMBOLDT NF,0.055207233875989914
55903,SHELDON NWR,0.037564896047115326
55904,CARSON RIVER,0.21805477142333984
55905,AUSTIN,0.019656402990221977
55906,ASH MEADOWS,0.01241904217749834
55907,VIRGIN CREEK,0.04956129193305969
55908,MEADOW VALLY,0.045953985303640366
58001,PETERBOROUGH,0.39222973585128784
58002,BRENTWOOD,0.5143336057662964
58003,FITZWILLIAM,0.3949275016784668
58004,DOVER,0.5450029373168945
58005,HOPKINTON,0.3480747640132904
58006,EPSOM,0.4396950602531433
58007,CONCORD,0.4612951874732971
58008,STRAFFORD,0.4141165614128113
58009,CANTERBURY,0.346726655960083
58010,GILMANTN I W,0.3656426668167114
58011,WILMOT,0.2287202924489975
58012,MT CHOCORUA,0.27089643478393555
58013,WALPOLE,0.31193050742149353
58014,MARLOW,0.3171004056930542
58015,LEMPSTER,0.36714839935302734
58017,JEFFERSON HL,0.23576028645038605
58018,FRANCONIA,0.23700639605522156
58019,MILAN,0.40977752208709717
58020,STRATFORD,0.3205508589744568
58021,DIXVIL NOTCH,0.21721823513507843
58022,CLARKSVILLE,0.2621751129627228
58023,GLEN,0.2740759551525116
58116,JEFFERS NTCH,0.059506434947252274
59001,WOODBURY HGT,0.620583176612854
59002,GREENWICH,0.5530051589012146
59003,SIX POINTS,0.42748263478279114
59005,TOMS RIVER,0.7137945294380188
59006,ALBION,0.5231829881668091
59009,BENNETT MILL,0.48660415410995483
59010,SANDBROOK,0.48176729679107666
59011,HOLMANSVILLE,0.5956023335456848
59013,NEW BEDFORD,0.6432305574417114
59014,CROTON,0.5205309987068176
59018,MIDVALE,0.5865120887756348
59019,KEMAH LAKE,0.38260164856910706
59020,BLOOMSBURY,0.6555055975914001
59021,HIGH POINT,0.3590145409107208
59022,DOVER,0.5658612847328186
59023,POTTERSVILLE,0.48784947395324707
59024,GILLETTE,0.6113873720169067
59025,KEYPORT,0.7219865918159485
59026,CRANBURY,0.6873607039451599
59027,ROOSEVELT,0.4976212680339813
59028,FRIENDSHIP,0.26734277606010437
59029,POMONA,0.316508412361145
59030,OCEAN CITY,0.6089217066764832
59032,SPRAGUETOWN,0.23999913036823273
59104,PEDRICKTOWN,0.6881504058837891
59107,WINSLOW,0.4214929938316345
59116,RAMSEYSBURG,0.4702775776386261
59231,CAPE MAY CH,0.4907652735710144
60002,NAGEESI,0.11692690849304199
60003,CEBOLLA,0.12688881158828735
60004,OJO SARCO,0.2108408659696579
60005,FARLEY,0.09423395246267319
60006,GRENVILLE,0.1218869611620903
60008,TORREON,0.18054786324501038
60009,LA CIENEGA,0.17629948258399963
60010,PECOS,0.11882609128952026
60013,FENCE LAKE,0.06065378710627556
60016,CLAUNCH,0.046116903424263
60017,COOLEY LAKE,0.10805775225162506
60018,FLOYD,0.16308610141277313
60019,HORSE SPGS,0.05419973284006119
60020,HORSE MTN,0.060924701392650604
60022,CARRIZOZO,0.057353634387254715
60023,ROSWELL,0.09415195882320404
60024,CAPROCK,0.09019166231155396
60025,GAGE,0.060646768659353256
60027,JORNADA,0.19469568133354187
60028,CLOUDCROFT,0.09529049694538116
60029,LAKEWOOD,0.1190832257270813
60031,RODEO,0.10678080469369888
60051,SHIPROCK,0.10893171280622482
60052,COUNSELOR,0.1095077320933342
60053,STINKING LK.,0.06331460922956467
60054,ANGEL FIRE,0.17335094511508942
60055,RATON,0.07165674865245819
60056,SEDAN,0.09864305704832077
60057,MCGAFFEY,0.18322373926639557
60058,MT. TAYLOR,0.053655557334423065
60059,VALLECITOS,0.04948989301919937
60060,GALLINAS,0.10010049492120743
60061,VARIADERO,0.08411765098571777
60062,ROSEBUD,0.11846257746219635
60063,QUEMADO,0.07314913719892502
60065,MOUNTAINAIR,0.07417971640825272
60067,PASTURA,0.05457890406250954
60068,CLOVIS,0.42151010036468506
60069,RESERVE,0.04263715818524361
60070,VICKS PEAK,0.06344339996576309
60071,LABORCITA,0.1655142456293106
60072,CAPITAN MTN.,0.07142114639282227
60073,BITTER LAKE,0.10984917730093002
60074,PEP,0.14486758410930634
60075,RED ROCK,0.07162006199359894
60076,EMORY PASS,0.07974910736083984
60077,MESILLA,0.2975633144378662
60078,PINON,0.05579701066017151
60079,QUEEN,0.0697665587067604
60080,HOBBS,0.27147218585014343
60081,HATCHET PEAK,0.05625974014401436
60082,COLUMBUS,0.17093390226364136
60107,BLUEWATER LAKE,0.050835736095905304
60111,SABINOSO,0.09091608226299286
60112,LOGAN,0.06445364654064178
60114,CERRO VERDE,0.03774168714880943
60115,ESCONDIDA,0.06303222477436066
60126,LAKE VALLEY,0.08436903357505798
60130,SAN SIMON,0.11491500586271286
60155,MAXWELL,0.10391940921545029
60163,SALT LAKE,0.05445711687207222
60166,GALLO ARROYO,0.06177642196416855
60201,LA PLATA,0.20681586861610413
60221,SUNSHINE WLL,0.047221407294273376
60900,CAPULIN,0.10446859151124954
61001,WESTHAMPTON,0.7561758160591125
61002,MANORVILLE,0.7310295701026917
61003,HUNTINGTON,0.708456814289093
61004,JONES BEACH,0.8877727389335632
61005,HAUPPAUGE,0.8627012372016907
61006,BEDFORD,0.5021791458129883
61008,RHINEBECK,0.4076286852359772
61009,HIGHLAND,0.5178672671318054
61010,WARWICK,0.4402065575122833
61011,MIDDLETOWN,0.4711291193962097
61013,WESTBROOKVLE,0.45138639211654663
61014,W SHOKAN,0.3041880428791046
61015,MT HOPE,0.4661409556865692
61016,AUSTERLITZ,0.3878670632839203
61017,PETERSBURG,0.32538890838623047
61018,CATSKILLS,0.39121606945991516
61019,GHENT,0.5117578506469727
61022,MEDUSA,0.30179116129875183
61024,MERIDALE,0.3262839913368225
61025,COBLESKILL,0.4290161728858948
61026,DUANESBURG,0.41402560472488403
61027,S BERNE,0.19365866482257843
61028,PLATTE COVE,0.32452520728111267
61029,LAURENS,0.4051755368709564
61030,WHITNEY PT,0.37299028038978577
61031,COVENTRYVILE,0.36103302240371704
61032,MCDONOUGH,0.3349510729312897
61033,CORBETTSVILE,0.39867067337036133
61034,ONEONTA,0.36240431666374207
61035,ORISKANY FLS,0.4424559473991394
61036,OXFORD,0.26776742935180664
61037,CAYUGA,0.5235012173652649
61038,LISLE,0.43073973059654236
61039,E NEWARK,0.4663020670413971
61040,ROMULUS,0.595011293888092
61041,DRYDEN,0.45521560311317444
61042,MACDOUGALL,0.5911717414855957
61043,TRUMANSBURG,0.5177667140960693
61044,VESTAL CTR,0.40362808108329773
61045,PHILLIPS CR,0.1769057661294937
61046,SWAIN,0.23814713954925537
61047,ORLEANS,0.5299391150474548
61048,RUSHVILLE,0.580691933631897
61049,BRANCHPORT,0.36988624930381775
61050,CANADICE L,0.4158121943473816
61051,MENDON,0.44824400544166565
61052,MT MORRIS,0.4054669439792633
61053,HAMBURG,0.5781594514846802
61054,WEST SENECA,0.5761363506317139
61055,GAINESVILLE,0.4673784077167511
61056,CATTARAUGUS,0.3703037202358246
61057,EAST JAVA,0.4282119870185852
61058,CASTILE,0.5219778418540955
61059,RANDOLPH,0.25808534026145935
61060,CENTERVILLE,0.2820644974708557
61061,SHERIDAN,0.3860347270965576
61062,CHERRY HILL,0.38049691915512085
61063,NASHVILLE,0.34837543964385986
61064,ST JOHNSBURG,0.5649906396865845
61065,E YOUNGSTOWN,0.5213695764541626
61066,BYRON,0.5312365889549255
61067,CHURCHVILLE,0.5585758090019226
61068,PENFIELD,0.5132626295089722
61069,N VICTORY,0.4559171199798584
61070,CICERO CTR,0.5708149671554565
61071,WATERTOWN,0.48689350485801697
61072,PULASKI,0.3818400800228119
61073,MCKEEVER,0.2426205724477768
61074,ALDER CREEK,0.43142423033714294
61075,KASOAG,0.3852807283401489
61076,HIGHMARKET,0.22842872142791748
61077,NUMBER FOUR,0.30054694414138794
61078,N WILMURT,0.22743967175483704
61079,ONEIDA,0.3959335386753082
61080,CLINTON,0.5104711651802063
61081,BLUE RIDGE N,0.12499003857374191
61082,OLD FORGE,0.24115753173828125
61083,BLUE RIDGE S,0.05911867693066597
61084,NEWCOMB,0.13128219544887543
61085,SPECULATOR,0.09938174486160278
61086,HOPE FALLS,0.1835513710975647
61087,INLET,0.12969492375850677
61088,NORTH RIVER,0.17623040080070496
61089,SALEM,0.43477195501327515
61090,ARGYLE,0.39420926570892334
61091,NORTH EASTON,0.4883250892162323
61092,S HORICON,0.3634541630744934
61093,WARRENSBURG,0.21563006937503815
61095,WADDINGTON,0.4027101397514343
61096,OGDENSBURG,0.42073869705200195
61097,DEGRASSE,0.1849195808172226
61098,WANAKENA,0.1393880844116211
61100,GABRIELS,0.11475206911563873
61101,SABATTIS,0.03540888428688049
61102,PARISHVILLE,0.3622474670410156
61103,HOPKINTON,0.3390200734138489
61105,WEST BANGOR,0.36777517199516296
61106,UNDERWOOD,0.2878859043121338
61107,DANNEMORA,0.2994302809238434
61108,ELLENBURG,0.3433478772640228
61109,WILLSBORO,0.24530039727687836
61110,NAPLES,0.42997822165489197
61111,S VANDALIA,0.44448336958885193
61112,SCIOTA,0.2708908021450043
61113,PHILADELPHIA,0.2786060869693756
61114,BALMAT,0.23232799768447876
61120,CRESCENT,0.5569644570350647
61121,DOWNSVILLE,0.1212572529911995
61123,MILFORD,0.3411977291107178
61199,ST REGIS FLS,0.13719403743743896
61207,PURDY,0.4782404601573944
61212,ORANGE LAKE,0.4711455702781677
61301,HORSESHOE L.,0.036598313599824905
63002,MERRIMON,0.31648483872413635
63003,MYRTLE GROVE,0.5843318700790405
63004,WARDS CORNER,0.3580552637577057
63005,HALLSBORO,0.35574105381965637
63010,SPEED,0.44803234934806824
63011,KINSTON,0.537105917930603
63012,JORDAN,0.5287995338439941
63013,ROSE,0.5557637810707092
63014,SAXAPAHAW,0.45058566331863403
63015,CLIMAX,0.4642593264579773
63016,MOORESVILLE,0.6287528276443481
63017,OAKBORO,0.4201612174510956
63020,BREVARD,0.39229458570480347
63022,FONTANA,0.12657375633716583
63023,CALIFORNIA,0.32908815145492554
63024,ARCOLA,0.31706568598747253
63025,YOUNGSVILLE,0.39567118883132935
63027,COPELAND,0.46357691287994385
63028,CALL,0.4322341978549957
63030,CULLOWHEE,0.3208650052547455
63031,LINVILLE,0.2691795229911804
63101,SUPPLY,0.3183853328227997
63106,ROWLAND,0.5313991904258728
63107,MILLTAIL CR,0.03540129214525223
63108,REELSBORO,0.2807038426399231
63109,JAMESVILLE,0.38111260533332825
63118,WACO,0.4845961332321167
63119,SAWMILL,0.45235276222229004
63121,OTEEN,0.3691306710243225
63126,EDEN,0.4518437683582306
63202,NEWPORT,0.3239111602306366
63203,CYPRESS CR,0.39467573165893555
63204,MAPLE HILL,0.28059399127960205
63205,MONTAGUE,0.3918493688106537
63206,ROSEBORO,0.4404797852039337
63207,HAMLET,0.4169093072414398
63208,MATTAMUSKEET,0.352408230304718
63210,PINETOPS,0.5184502601623535
63212,COKESBURY,0.5272629857063293
63213,GENOA,0.5565251111984253
63214,SOUTH. PINES,0.34870433807373047
63215,BISCOE,0.35236772894859314
63216,WILGROVE,0.48889562487602234
63217,SHEFFIELD,0.4786328673362732
63218,HULLS XROADS,0.4865097403526306
63219,FLAY,0.48339593410491943
63220,MARSHALL,0.3483961224555969
63221,HENDERSONVIL,0.48301833868026733
63222,MURPHY,0.14083385467529297
63223,LLOYD XROADS,0.3819136321544647
63224,DORTCHES,0.46366724371910095
63225,DURHAM,0.4503294825553894
63226,MONTICELLO,0.47094908356666565
63227,FAIRVIEW,0.4644901752471924
63228,TODD,0.22089038789272308
63229,JARVISBURG,0.5267769694328308
63230,HERTFORD,0.509134829044342
63231,JACKSON,0.4079795479774475
63232,BULLOCK,0.3434127867221832
63233,ASHLAND,0.36413365602493286
63234,MOUNT AIRY,0.35791996121406555
63311,JONES CORNER,0.422465056180954
63900,RAEFORD,0.2749222218990326
63902,SHEEP RIDGE,0.15035870671272278
63903,BROAD CREEK,0.2706044018268585
63904,UWHARRIE NF,0.2203608602285385
63905,DISMAL SWAMP,0.09093140810728073
63906,WATERVILLE,0.14893127977848053
63907,N. MILLS RIV,0.1101008951663971
63908,BUSICK,0.11413135379552841
63909,TABLE ROCK,0.0812237337231636
63910,HIGHLANDS,0.17113173007965088
63911,KYLE,0.08740570396184921
63912,ANDREWS,0.1374177634716034
64001,FORMAN,0.4850216209888458
64002,WALCOTT,0.6211409568786621
64004,EDGELEY,0.5247864127159119
64005,LAKE GEORGE,0.1669735610485077
64006,DANZIG,0.2997371256351471
64007,KEMPTON,0.5057277679443359
64008,EMERADO,0.44752565026283264
64009,COOPERSTOWN,0.39784297347068787
64010,WIMBLEDON,0.49400225281715393
64011,HORSEHEAD LK,0.16677793860435486
64012,BUCHANAN,0.353509783744812
64013,BOWESMONT,0.5182870030403137
64014,NASH,0.6141598224639893
64015,LAKOTA,0.3653784394264221
64016,WEBSTER,0.4004667103290558
64017,ROLLA,0.46135392785072327
64018,NILES,0.3058677613735199
64019,REGAN,0.34178823232650757
64020,FT YATES,0.26739242672920227
64021,DICKINSON,0.48180997371673584
64022,DUNN CENTER,0.3933834731578827
64023,CARPIO,0.31441596150398254
64024,LORAINE,0.28494253754615784
64025,TOBACCO,0.41627779603004456
64026,STANLEY,0.5041371583938599
64027,ABERCROMBIE,0.6376929879188538
64028,DENBIGH,0.20359143614768982
64030,BOWMAN,0.42797523736953735
64031,ZAP,0.2850464880466461
64032,GORHAM,0.2791379988193512
64033,ROOSEVELT PK,0.23413118720054626
64034,CEDAR CREEK,0.2589748501777649
64035,GOLVA,0.250584214925766
64036,BENTLEY,0.32230767607688904
64037,GLEN ULLIN,0.32046395540237427
64038,WILD ROSE,0.5087769627571106
64039,POWERS LAKE,0.45659682154655457
64040,PARSHALL,0.46913376450538635
64041,DOUGLAS CRK,0.48097673058509827
64042,SHEYENNE LK,0.19235831499099731
64043,BRADDOCK,0.41236498951911926
64044,TURTLE MTNS,0.20231813192367554
64103,MONTPELIER,0.4676266610622406
64129,CARSON,0.29674386978149414
66001,LOCKPORT,0.6950066089630127
66002,NAPOLEON,0.6570961475372314
66003,KUNKLE,0.5602508783340454
66005,BLOOMVILLE,0.6296929121017456
66006,KINGSWAY,0.6442418098449707
66008,N BALTIMORE,0.6854597330093384
66011,PITTSFIELD,0.5424144864082336
66015,WAYLAND,0.49653005599975586
66017,MIDDLEFIELD,0.46662795543670654
66018,STRONGSVILLE,0.5786998867988586
66021,LENOX,0.45149147510528564
66022,HERNER CRNS,0.5099684596061707
66024,BOTKINS,0.6614042520523071
66025,KALIDA,0.6591746211051941
66026,TROY,0.6817005276679993
66027,COSMOS,0.6527655124664307
66031,KINGS CREEK,0.5819710493087769
66032,NO KENTON,0.5861248970031738
66033,KENTON,0.5937607288360596
66034,MARION,0.5738348364830017
66035,NEW DOVER,0.6239154934883118
66039,LUCERNE,0.5049307942390442
66040,LATTASBURG,0.5572261810302734
66042,FULTON,0.5963970422744751
66043,MEADOWBROOK,0.426189124584198
66046,BAXTER RIDGE,0.36892685294151306
66047,MAYSVILLE,0.5449169874191284
66049,DRESDEN,0.2794186770915985
66056,SMITHFIELD,0.43624836206436157
66058,WEST ELKTON,0.5037577152252197
66060,DARRTOWN,0.5769498944282532
66061,HARVEYSBURG,0.5055412650108337
66064,CUBA,0.5575273633003235
66067,XENIA,0.5937215089797974
66072,RAY,0.1894729733467102
66073,NEW MARSHFLD,0.26512083411216736
66074,OMEGA,0.4165903627872467
66075,HEBRON,0.511550784111023
66076,BOLINS MILLS,0.25190359354019165
66080,DELL,0.1840839982032776
66081,COAL RUN,0.28137636184692383
66082,POMEROY,0.24866244196891785
66083,CUMBERLAND,0.46716246008872986
66085,ASH RIDGE,0.34605178236961365
66086,ROME,0.24738633632659912
66087,SCIOTO FURN,0.32334330677986145
66107,LIMESTONE,0.6575487852096558
66112,NORWALK,0.5812355875968933
66113,VICKERY,0.6449887156486511
66116,HIRAM,0.5157723426818848
66118,VALLEY CITY,0.533771276473999
66141,ASHLEY,0.6136064529418945
66148,STONECREEK,0.4306612014770508
66150,BIRMINGHAM,0.37930217385292053
66157,PETERSBURG,0.43594181537628174
66159,W CARROLLTON,0.6014905571937561
66165,PORT WILLIAM,0.5835838317871094
66166,LONDON,0.597944438457489
66168,ENON,0.5819004774093628
66181,SOUTH OLIVE,0.2604726254940033
66188,WILGUS,0.24194589257240295
66251,KEENE,0.39927560091018677
66901,WAYNE N.F.,0.13770385086536407
66902,SHAWNEE S.F.,0.1324516087770462
66903,ZALESKI S.F.,0.10951801389455795
66904,TAR HOLLOW,0.14800120890140533
66905,SCIOTO TRAIL,0.24085451662540436
66906,TICK RIDGE,0.19709226489067078
66907,PIKE S.F.,0.19087815284729004
66908,MOHICAN S.F.,0.28505927324295044
67001,BIG CEDAR,0.1681196093559265
67002,BLANCO,0.13600695133209229
67004,PHILLIPS,0.2727924585342407
67005,MILL CREEK,0.18143321573734283
67007,ARDMORE,0.22449132800102234
67008,RANDLETT,0.35422876477241516
67009,COOKIETOWN,0.4577641189098358
67010,REED,0.3480033874511719
67011,BARON,0.35018521547317505
67012,CANADIAN,0.26323285698890686
67013,INDIANOLA,0.23889334499835968
67014,HOLDENVILLE,0.24357591569423676
67015,BEGGS,0.38856232166290283
67016,CHOCTAW,0.47293493151664734
67017,NOBLE,0.3932795524597168
67018,VERDEN,0.31785908341407776
67019,EAGLE CITY,0.3243842124938965
67020,GRIMES,0.17443232238292694
67021,ERICK,0.3030802309513092
67022,PEORIA,0.49142953753471375
67023,WELCH,0.2815842032432556
67024,COLLINSVILLE,0.3023459315299988
67026,BARTLESVILLE,0.23709727823734283
67027,DOUGLAS,0.4425477981567383
67028,WAKITA,0.3642462491989136
67030,TEGARDEN,0.22489923238754272
67031,LOOKOUT,0.22949519753456116
67032,ROSSTON,0.2640872001647949
67033,HARDESTY,0.2687799632549286
67034,FELT,0.21256643533706665
67035,BEAVER,0.21455642580986023
67050,GOODWATER,0.1475796103477478
67051,BETHEL,0.13512082397937775
67052,SANDBLUFF,0.2032928764820099
67053,MATOY,0.23951029777526855
67054,TATUMS,0.21049898862838745
67055,COOPERTON,0.35300201177597046
67056,HOLLIS,0.25957268476486206
67057,POCOLA,0.38542789220809937
67058,WAINWRIGHT,0.2953689992427826
67059,HEYBURN,0.24379824101924896
67060,CASHION,0.47241511940956116
67061,SICKLES,0.4618740677833557
67062,ARAPAHO,0.36621251702308655
67063,COLCORD,0.3967967629432678
67064,KEETONVILLE,0.4394941031932831
67065,FORAKER,0.1368660181760788
67066,HUNTER,0.5016872882843018
67067,JET,0.3223958909511566
67068,WOODWARD,0.2240736186504364
67069,CLEAR LAKE,0.16844256222248077
67070,HOOKER,0.4705759882926941
67071,KEYES,0.3994826376438141
67103,PUSHMATAHA,0.121521957218647
67106,DUNCAN,0.21243855357170105
67125,SKIATOOK,0.24738723039627075
67129,PHROSO,0.19607199728488922
67161,COLONY,0.4718824625015259
67900,OUACHITA NF,0.13674181699752808
67901,WICHITA MTNS,0.20217739045619965
67902,ELGIN,0.36237648129463196
67903,FT SILL WEST,0.30460497736930847
67904,FT SILL EAST,0.35703372955322266
67905,MT. HERMAN,0.09637293964624405
69001,TIMBER,0.157184436917305
69002,TUALATIN,0.7535236477851868
69003,SHELLROCK,0.0536029152572155
69004,LONE ROCK,0.24069705605506897
69006,ALBEE,0.09889301657676697
69007,FLORA,0.11144561320543289
69008,IMNAHA,0.07978309690952301
69009,SALADO,0.10735663771629333
69010,COOL CAMP,0.08498015254735947
69011,DESCHUTES,0.2858031690120697
69013,LOGDELL,0.05602918937802315
69014,WICKIUP,0.07057520002126694
69015,BRIDGEPORT,0.09838204830884933
69018,UMPQUA,0.27197402715682983
69019,WINBERRY,0.2468928098678589
69020,DELL SPRING,0.07375768572092056
69021,FANDANGO CAN,0.09580463916063309
